customer_id,name,age,income,credit_score,purchase_amount,satisfaction_rating,region,product_category,membership_type,last_purchase_date,total_orders,is_premium
937,Customer_937,74,42523.45211901136,529,180.22095543950314,4,West,Electronics,Premium,2024-10-29 12:42:23.744311,5,False
938,Customer_938,28,,418,262.21732003356556,5,South,Sports,Premium,2025-01-28 12:42:23.744311,6,True
939,Customer_939,29,50981.06818548714,455,45.55262296539482,5,West,Books,Basic,2025-05-01 12:42:23.744312,4,False
940,Customer_940,27,45385.99173609044,764,38.279831080531224,3,West,Sports,Basic,2025-03-26 12:42:23.744313,6,False
941,Customer_941,49,23754.412293221616,403,138.4001016768715,2,West,Books,Basic,2025-03-02 12:42:23.744314,5,True
942,Customer_942,33,18746.904294678432,801,56.4072412871969,3,North,Books,Basic,2025-02-12 12:42:23.744314,4,True
943,Customer_943,25,23375.404145718592,474,9.162052538901245,4,South,Electronics,Basic,2025-04-19 12:42:23.744315,3,True
944,Customer_944,55,55566.5812244043,720,33.24021137589548,3,South,Clothing,VIP,2024-09-20 12:42:23.744316,3,True
945,Customer_945,29,48418.42504787297,433,54.22858226794316,3,North,Electronics,VIP,2025-02-27 12:42:23.744316,5,False
946,Customer_946,41,20394.318035850734,690,34.604086595509585,4,East,Sports,Premium,2025-01-09 12:42:23.744317,2,True
947,Customer_947,45,62918.35651587622,800,40.37748937465554,1,West,Books,Basic,2025-04-09 12:42:23.744318,3,False
948,Customer_948,70,77486.1902635819,332,34.78226785031339,2,South,Home,Premium,2024-11-17 12:42:23.744319,3,True
949,Customer_949,25,38030.12766567328,354,4.23848476215722,4,North,Home,VIP,2025-08-11 12:42:23.744319,3,True
950,Customer_950,75,15180.362852632521,818,101.36133625672794,2,West,Books,Premium,2025-02-14 12:42:23.744320,8,False
951,Customer_951,45,35817.472301961745,311,90.95445892344894,4,East,Electronics,Basic,2025-07-29 12:42:23.744321,3,False
952,Customer_952,53,67089.21253589388,827,105.95362931359584,4,East,Clothing,Basic,2024-09-01 12:42:23.744322,4,True
953,Customer_953,43,60970.59717069548,672,21.357682872436758,4,West,Electronics,Basic,2025-01-05 12:42:23.744322,9,False
954,Customer_954,25,31551.346279770423,783,35.04863352450515,5,East,Books,Basic,2024-11-02 12:42:23.744323,5,True
955,Customer_955,75,80423.44275529483,527,96.6573818127815,4,South,Books,Premium,2025-01-03 12:42:23.744324,5,True
956,Customer_956,77,76965.60131852797,606,91.53600862090056,4,South,Clothing,Premium,2025-04-25 12:42:23.744325,4,True
957,Customer_957,67,35339.87873446718,756,70.58886278527982,4,South,Sports,Basic,2025-04-19 12:42:23.744325,4,False
958,Customer_958,45,,459,43.14188875258799,5,East,Sports,Basic,2025-03-04 12:42:23.744326,1,False
959,Customer_959,45,38143.44125241021,630,244.10544260576276,5,South,Clothing,Basic,2024-12-22 12:42:23.744327,2,False
960,Customer_960,54,39853.34449222908,524,41.51673868115592,5,North,Sports,Basic,2024-11-15 12:42:23.744327,7,False
961,Customer_961,58,69010.76015856888,803,60.81061969893584,4,South,Home,Basic,2025-03-04 12:42:23.744328,4,False
962,Customer_962,53,58506.58120953188,755,113.35573082180763,2,South,Sports,Premium,2025-05-05 12:42:23.744329,5,False
963,Customer_963,44,67541.57538701175,344,78.31187838631547,3,East,Sports,Basic,2024-12-27 12:42:23.744330,6,False
964,Customer_964,71,63471.302863733996,513,42.600354988694484,1,South,Sports,Premium,2025-01-17 12:42:23.744330,6,False
965,Customer_965,34,84290.54136387464,358,57.20714215723587,5,West,Home,Basic,2024-08-26 12:42:23.744331,6,True
966,Customer_966,26,28812.28912381719,494,158.2215905623548,4,North,Sports,Basic,2024-10-03 12:42:23.744332,5,False
967,Customer_967,50,57607.17060767832,788,32.59090418067985,4,East,Home,Basic,2025-05-29 12:42:23.744333,7,False
967,Customer_968,70,6523.574875306055,456,15.344870600815938,3,North,Clothing,Premium,2025-03-03 12:42:23.744333,7,False
969,Customer_969,37,23660.88851806283,525,37.565857222956424,5,West,Electronics,Basic,2025-01-29 12:42:23.744334,5,False
970,Customer_970,30,48502.93228130306,711,189.40195660746576,3,East,Clothing,Premium,2025-05-09 12:42:23.744335,3,False
971,Customer_971,45,58364.13225509072,504,9.32010918367842,1,East,Electronics,Basic,2025-08-15 12:42:23.744335,10,False
971,Customer_972,65,,378,479.10267883938593,4,South,Clothing,Premium,2025-02-25 12:42:23.744336,3,True
973,Customer_973,46,38656.15162374644,423,77.87113846880777,4,North,Electronics,Premium,2025-02-05 12:42:23.744337,8,False
974,Customer_974,30,42211.64245013925,770,3424.1338100815137,4,West,Electronics,Basic,2025-04-20 12:42:23.744338,4,False
975,Customer_975,63,77388.81952848208,517,279.6822762200687,5,West,Books,Premium,2025-02-07 12:42:23.744339,3,False
976,Customer_976,52,42319.35644239719,815,60.29659755078167,2,East,Electronics,Basic,2025-05-22 12:42:23.744340,7,False
977,Customer_977,78,84984.83244087055,403,22.125917113096325,4,South,Electronics,Premium,2024-11-25 12:42:23.744340,5,True
978,Customer_978,23,65880.34147082266,692,18.018557151376204,4,East,Books,Basic,2025-07-28 12:42:23.744341,7,False
979,Customer_979,35,59150.7469229646,733,27.442285089173744,3,East,Sports,Basic,2025-05-17 12:42:23.744342,10,False
980,Customer_980,68,26128.061793580095,630,123.83318418893549,5,East,Sports,Premium,2024-09-03 12:42:23.744343,2,False
981,Customer_981,22,,442,31.876002077621894,5,East,Books,Premium,2024-11-08 12:42:23.744343,6,False
982,Customer_982,64,40124.588445030015,839,41.76772784432913,4,West,Home,Basic,2025-07-02 12:42:23.744344,3,True
983,Customer_983,42,26111.204839886002,577,59.56191057306981,5,West,Electronics,Premium,2025-05-09 12:42:23.744345,6,True
984,Customer_984,19,60256.872261587545,532,244.45252307620535,4,East,Electronics,Basic,2024-11-07 12:42:23.744346,5,False
985,Customer_985,27,22241.078788669205,828,20.997244476765932,3,East,Books,Basic,2024-08-16 12:42:23.744346,3,False
986,Customer_986,73,34755.170757408356,389,0.5039228219626112,4,South,Books,Premium,2024-11-04 12:42:23.744347,6,False
987,Customer_987,47,49797.68177062177,791,6.19779732102539,3,East,Home,Basic,2025-06-16 12:42:23.744348,4,False
988,Customer_988,67,94368.42848229455,498,235.14218458899538,3,West,Sports,Basic,2024-10-05 12:42:23.744349,6,True
989,Customer_989,76,36261.68488415025,661,104.27513665962007,2,North,Clothing,Premium,2024-11-10 12:42:23.744349,3,True
990,Customer_990,62,40835.66961398849,740,31.88846755374778,4,West,Sports,Basic,2025-05-28 12:42:23.744350,3,False
991,Customer_991,22,64646.901088432896,325,19.503300725749604,4,South,Electronics,Premium,2025-05-30 12:42:23.744356,5,False
992,Customer_992,72,25234.086232479083,324,34.85179268121508,3,West,Books,Basic,2024-08-29 12:42:23.744357,7,False
993,Customer_993,73,58856.12762041831,693,12.193819956327818,4,North,Home,Basic,2024-10-29 12:42:23.744358,4,False
994,Customer_994,50,74118.53615233176,806,283.92912520104244,5,East,Sports,Basic,2025-07-30 12:42:23.744358,9,False
995,Customer_995,71,43858.102305777975,600,153.34318380839485,2,North,Home,Premium,2025-07-26 12:42:23.744359,3,True
996,Customer_996,18,70523.08562793731,638,62.062407791483075,3,East,Sports,Premium,2025-02-28 12:42:23.744360,8,False
997,Customer_997,35,55828.99846423613,566,200.22035397542362,5,East,Electronics,Basic,2024-11-17 12:42:23.744361,4,True
998,Customer_998,49,,760,28.695993897724215,3,West,Clothing,Basic,2024-12-30 12:42:23.744361,5,False
999,Customer_999,64,46043.906282069875,755,126.27345091226658,4,West,Home,VIP,2025-01-20 12:42:23.744362,8,False
1000,Customer_1000,66,42404.853200395155,659,193.88625350273608,2,West,Home,Basic,2025-08-10 12:42:23.744363,5,False
